ec5_uuid,created_at,uploaded_at,title,lat_1_GPS,long_1_GPS,accuracy_1_GPS,UTM_Northing_1_GPS,UTM_Easting_1_GPS,UTM_Zone_1_GPS,2_Panel_trap_number,3_Males_Trapped,4_Females_trapped,5_Note
cb723c50-e086-409b-8b44-da447813ceab,2019-12-13T03:40:22.586Z,2019-12-26T02:01:58.000Z,cb723c50-e086-409b-8b44-da447813ceab,,,,,,,035,3,9,
830a83f9-83b1-4017-a44d-dd2d87e3fc09,2019-12-13T03:39:11.731Z,2019-12-26T02:01:45.000Z,830a83f9-83b1-4017-a44d-dd2d87e3fc09,,,,,,,036,2,4,
0eb14597-288e-42a5-b4f6-ed1e6cae7ba9,2019-12-13T03:37:39.906Z,2019-12-26T02:01:32.000Z,0eb14597-288e-42a5-b4f6-ed1e6cae7ba9,,,,,,,037,2,2,
4177e469-8f9d-4e2f-9305-f09f743fd5af,2019-12-13T03:36:22.285Z,2019-12-26T02:01:19.000Z,4177e469-8f9d-4e2f-9305-f09f743fd5af,,,,,,,038,2,4,
45126220-e9ce-4af1-87ad-a00c691d3be6,2019-12-13T03:35:29.933Z,2019-12-26T02:01:06.000Z,45126220-e9ce-4af1-87ad-a00c691d3be6,,,,,,,039,1,2,
344f7080-a0f5-49ec-9e9e-5595406961fb,2019-12-13T03:34:05.950Z,2019-12-26T02:00:49.000Z,344f7080-a0f5-49ec-9e9e-5595406961fb,,,,,,,040,0,4,
56af6e9a-a984-4951-8765-a48c74db42a5,2019-12-04T05:39:09.922Z,2020-01-12T08:46:47.000Z,56af6e9a-a984-4951-8765-a48c74db42a5,,,,,,,030,4,3,
a6bef072-4d64-4910-a563-303f1dac2c2a,2019-12-04T05:37:08.514Z,2020-01-12T08:46:45.000Z,a6bef072-4d64-4910-a563-303f1dac2c2a,,,,,,,029,0,3,
f22244de-2f60-4c42-9fe1-e39fc44c5e98,2019-12-04T05:35:11.313Z,2020-01-12T08:46:39.000Z,f22244de-2f60-4c42-9fe1-e39fc44c5e98,,,,,,,028,0,1,
6030045b-3722-44c1-88f5-a3905b2f56da,2019-12-04T05:33:36.487Z,2020-01-12T08:46:37.000Z,6030045b-3722-44c1-88f5-a3905b2f56da,,,,,,,027,0,0,
b502fcb2-8690-47e7-a50f-7550563d534d,2019-12-04T05:31:37.841Z,2020-01-12T08:46:35.000Z,b502fcb2-8690-47e7-a50f-7550563d534d,,,,,,,026,0,0,
12431149-69eb-488f-8e61-531d520ee977,2019-12-04T05:30:44.206Z,2020-01-12T08:46:34.000Z,12431149-69eb-488f-8e61-531d520ee977,,,,,,,025,3,5,
10c2af5b-12da-4c46-a0d0-d3ba4f4ab88a,2019-12-04T05:29:35.744Z,2020-01-12T08:46:32.000Z,10c2af5b-12da-4c46-a0d0-d3ba4f4ab88a,,,,,,,024,3,2,
d684e414-b7e0-42a2-8780-64dfb237430f,2019-12-04T05:24:56.477Z,2020-01-12T08:46:31.000Z,d684e414-b7e0-42a2-8780-64dfb237430f,,,,,,,023,1,2,
691b3a94-e84d-49df-85ea-fa7b1903e1da,2019-12-04T05:24:04.305Z,2020-01-12T08:46:29.000Z,691b3a94-e84d-49df-85ea-fa7b1903e1da,,,,,,,022,1,3,
7ca01550-51be-401f-9737-c6343fc9cb67,2019-12-04T05:22:25.820Z,2020-01-12T08:46:28.000Z,7ca01550-51be-401f-9737-c6343fc9cb67,,,,,,,021,0,0,
b3319ee0-dfd5-4d68-bfac-c28b67390e5f,2019-12-04T05:19:10.669Z,2020-01-12T08:46:26.000Z,b3319ee0-dfd5-4d68-bfac-c28b67390e5f,,,,,,,020,1,4,
28904acd-3ff5-4ea0-95f1-0bcb2e1082ce,2019-12-04T05:16:29.962Z,2020-01-12T08:46:24.000Z,28904acd-3ff5-4ea0-95f1-0bcb2e1082ce,,,,,,,019,1,1,
f2307f87-5e55-4255-861a-69ba67339a34,2019-12-04T05:06:21.021Z,2020-01-12T08:46:23.000Z,f2307f87-5e55-4255-861a-69ba67339a34,,,,,,,018,3,2,
917e3e2d-650f-4448-b913-1bf8be29fda6,2019-12-04T05:03:30.999Z,2020-01-12T08:46:21.000Z,917e3e2d-650f-4448-b913-1bf8be29fda6,,,,,,,017,1,3,
160fde29-cabe-40f6-8c6f-25b295af2b1f,2019-12-04T05:02:22.133Z,2020-01-12T08:46:19.000Z,160fde29-cabe-40f6-8c6f-25b295af2b1f,,,,,,,016,1,3,
fde091de-4327-40d7-b468-a314adbd4609,2019-12-04T05:01:32.479Z,2020-01-12T08:46:18.000Z,fde091de-4327-40d7-b468-a314adbd4609,,,,,,,015,0,0,
3cb334bd-290b-48d4-802c-1cac79474dbb,2019-12-04T04:52:00.637Z,2020-01-12T08:46:16.000Z,3cb334bd-290b-48d4-802c-1cac79474dbb,,,,,,,014,1,4,
ccabbb85-a39f-45fa-9ce2-633af8e9ff19,2019-12-04T04:49:53.850Z,2020-01-12T08:46:14.000Z,ccabbb85-a39f-45fa-9ce2-633af8e9ff19,,,,,,,013,1,3,
fab8a97f-6a21-4f36-a423-5be8eb616012,2019-12-04T04:47:59.002Z,2020-01-12T08:46:13.000Z,fab8a97f-6a21-4f36-a423-5be8eb616012,,,,,,,012,3,2,
89373053-bd70-49b0-91c8-12a014a9a2a8,2019-12-04T04:46:04.644Z,2020-01-12T08:46:11.000Z,89373053-bd70-49b0-91c8-12a014a9a2a8,,,,,,,011,0,0,
6ae20d7b-0bd8-4e08-a681-d8590a70cf12,2019-12-04T04:44:57.701Z,2020-01-12T08:46:10.000Z,6ae20d7b-0bd8-4e08-a681-d8590a70cf12,,,,,,,010,0,0,
fc2430a2-6649-446f-a85e-789bcfc6e118,2019-12-04T04:42:49.082Z,2020-01-12T08:46:08.000Z,fc2430a2-6649-446f-a85e-789bcfc6e118,,,,,,,009,4,1,
2724f3d3-43f7-48fa-8d20-38af91e554f5,2019-12-04T04:38:04.384Z,2020-01-12T08:46:07.000Z,2724f3d3-43f7-48fa-8d20-38af91e554f5,,,,,,,008,2,5,
ae2e3bac-0a6c-4a30-bf87-9cf028b2d2ec,2019-12-04T04:36:55.142Z,2020-01-12T08:46:05.000Z,ae2e3bac-0a6c-4a30-bf87-9cf028b2d2ec,,,,,,,007,004,0,
2c5bfd1c-f22e-46ce-9c3c-ff1f3b4574da,2019-12-04T04:35:56.828Z,2020-01-12T08:46:03.000Z,2c5bfd1c-f22e-46ce-9c3c-ff1f3b4574da,,,,,,,006,2,0,
306744de-7604-4990-b1a8-b12c108b0430,2019-12-04T04:34:48.098Z,2020-01-12T08:46:02.000Z,306744de-7604-4990-b1a8-b12c108b0430,,,,,,,005,0,4,
14915bb7-1d8c-4535-aa74-aaed7041b2c2,2019-12-04T04:33:30.823Z,2020-01-12T08:46:00.000Z,14915bb7-1d8c-4535-aa74-aaed7041b2c2,,,,,,,004,0,2,
c0a2fe1e-6d19-442c-8a58-159db9e9509b,2019-12-04T04:31:33.297Z,2020-01-12T08:45:59.000Z,c0a2fe1e-6d19-442c-8a58-159db9e9509b,,,,,,,002,1,3,
b1e42bdb-0331-4d71-93f7-eaeb12b71756,2019-12-04T04:30:38.427Z,2020-01-12T08:45:57.000Z,b1e42bdb-0331-4d71-93f7-eaeb12b71756,,,,,,,001,4,5,
e91403f8-9a9d-4ac6-99ab-ca1b735e6e14,2019-12-04T04:26:03.534Z,2020-01-12T08:45:55.000Z,e91403f8-9a9d-4ac6-99ab-ca1b735e6e14,,,,,,,031,4,4,
28d4f885-25a0-40c2-9bbf-6ac9ddd018bb,2019-12-04T04:24:32.543Z,2020-01-12T08:45:54.000Z,28d4f885-25a0-40c2-9bbf-6ac9ddd018bb,,,,,,,032,1,1,
bd6f1479-771a-49ef-b362-20960ef81875,2019-12-04T04:23:39.564Z,2020-01-12T08:45:52.000Z,bd6f1479-771a-49ef-b362-20960ef81875,,,,,,,033,2,2,
60dc4c8f-3b49-41d2-98c4-68de7c0097a8,2019-12-04T04:22:48.229Z,2020-01-12T08:45:51.000Z,60dc4c8f-3b49-41d2-98c4-68de7c0097a8,,,,,,,034,2,2,
750d536d-c78f-4a2a-bf14-ce3048363a27,2019-12-04T04:21:36.380Z,2020-01-12T08:45:49.000Z,750d536d-c78f-4a2a-bf14-ce3048363a27,,,,,,,035,1,4,
f0862009-6135-48dd-aff1-b8b77d632d94,2019-12-04T04:20:27.253Z,2020-01-12T08:45:47.000Z,f0862009-6135-48dd-aff1-b8b77d632d94,,,,,,,036,3,3,
06849f1f-fec3-4fc8-8d04-7ab4cb450698,2019-12-04T04:19:23.958Z,2020-01-12T08:45:45.000Z,06849f1f-fec3-4fc8-8d04-7ab4cb450698,,,,,,,037,1,1,
68764a88-0e6b-4712-8c81-332a0e748cbf,2019-12-04T04:18:29.073Z,2020-01-12T08:45:44.000Z,68764a88-0e6b-4712-8c81-332a0e748cbf,,,,,,,038,2,3,
4ab35ea9-c41a-4e62-ad55-2ac4958bfa6c,2019-12-04T04:17:04.574Z,2020-01-12T08:45:42.000Z,4ab35ea9-c41a-4e62-ad55-2ac4958bfa6c,,,,,,,039,2,2,
76a3c032-cac4-4714-bc51-618f029a6ce8,2019-12-04T04:15:12.530Z,2020-01-12T08:45:40.000Z,76a3c032-cac4-4714-bc51-618f029a6ce8,,,,,,,040,5,3,
8d449d84-645b-4b15-ade4-6cf46071ce1d,2019-11-29T03:18:54.415Z,2019-12-26T02:00:36.000Z,8d449d84-645b-4b15-ade4-6cf46071ce1d,,,,,,,030,3,4,
332bff0d-0497-475e-9e1a-beee907fa13e,2019-11-29T03:17:20.513Z,2019-12-26T02:00:23.000Z,332bff0d-0497-475e-9e1a-beee907fa13e,,,,,,,029,1,3,
106f1396-681a-4620-b7fa-fc308ff7aaf0,2019-11-29T03:11:34.802Z,2019-12-26T02:00:10.000Z,106f1396-681a-4620-b7fa-fc308ff7aaf0,,,,,,,028,1,3,
6eb279ef-5716-42e2-9ceb-e9c8774dbf9f,2019-11-29T03:06:33.754Z,2019-12-26T01:59:57.000Z,6eb279ef-5716-42e2-9ceb-e9c8774dbf9f,,,,,,,027,0,2,
5c984fc9-9653-41a7-b12d-00c5c36a2438,2019-11-29T03:00:58.496Z,2019-12-26T01:59:44.000Z,5c984fc9-9653-41a7-b12d-00c5c36a2438,,,,,,,026,3,3,
f9e75e62-d988-48d3-b642-51f269272dab,2019-11-29T02:57:09.894Z,2019-12-26T01:59:31.000Z,f9e75e62-d988-48d3-b642-51f269272dab,,,,,,,025,4,5,
20581d12-4bc6-44be-981c-91059ea167b7,2019-11-29T02:52:23.246Z,2019-12-26T01:59:18.000Z,20581d12-4bc6-44be-981c-91059ea167b7,,,,,,,024,1,2,
4b1c7554-0f49-4be7-96b7-5656219c66f8,2019-11-29T02:46:12.759Z,2019-12-26T01:59:05.000Z,4b1c7554-0f49-4be7-96b7-5656219c66f8,,,,,,,023,2,2,
0c5c8df0-64da-4a4e-9cef-022b4b90fd6b,2019-11-29T02:45:31.828Z,2019-12-26T01:58:53.000Z,0c5c8df0-64da-4a4e-9cef-022b4b90fd6b,,,,,,,022,1,0,
0f13f2ef-3dd7-4261-950f-da2e1121c7ae,2019-11-29T02:38:06.127Z,2019-12-26T01:58:48.000Z,0f13f2ef-3dd7-4261-950f-da2e1121c7ae,,,,,,,021,0,5,
c745873d-ff48-4302-869d-14edd0168644,2019-11-29T02:37:32.550Z,2019-12-26T01:58:46.000Z,c745873d-ff48-4302-869d-14edd0168644,,,,,,,020,2,3,lure
7de9cc7f-84e9-4f24-88c3-5567a8c8b67b,2019-11-29T02:32:41.930Z,2019-12-26T01:58:45.000Z,7de9cc7f-84e9-4f24-88c3-5567a8c8b67b,,,,,,,019,6,5,
26235f69-1709-49fc-b4f0-00dfe0ecc81e,2019-11-29T02:19:31.162Z,2019-12-26T01:58:43.000Z,26235f69-1709-49fc-b4f0-00dfe0ecc81e,,,,,,,017,4,5,
20edf843-a70a-4617-b0e7-fb7221bee58d,2019-11-29T02:18:18.750Z,2019-12-26T01:58:41.000Z,20edf843-a70a-4617-b0e7-fb7221bee58d,,,,,,,016,1,2,
12c23ae3-b27a-42be-8eef-d8641f9f5473,2019-11-29T02:17:15.756Z,2019-12-26T01:58:40.000Z,12c23ae3-b27a-42be-8eef-d8641f9f5473,,,,,,,015,0,0,"down trap needs repair"
fe74bde9-9680-4a5e-a5ba-89e216d777d4,2019-11-29T02:15:19.047Z,2019-12-26T01:58:38.000Z,fe74bde9-9680-4a5e-a5ba-89e216d777d4,,,,,,,014,2,2,
ceac0133-0a3d-48c5-b4d3-1fbb864bbe36,2019-11-29T02:10:23.162Z,2019-12-26T01:58:37.000Z,ceac0133-0a3d-48c5-b4d3-1fbb864bbe36,,,,,,,013,0,0,
0f620a37-4824-4b4c-8433-515066c85261,2019-11-29T02:05:26.921Z,2019-12-26T01:58:35.000Z,0f620a37-4824-4b4c-8433-515066c85261,,,,,,,012,2,3,
bbfaae93-f742-4d03-83c9-ce08a89392c1,2019-11-29T02:02:40.081Z,2019-12-26T01:58:33.000Z,bbfaae93-f742-4d03-83c9-ce08a89392c1,,,,,,,011,0,0,
df5f3db4-24d6-4e07-b687-f7c467b71c0f,2019-11-29T01:56:06.144Z,2019-12-26T01:58:32.000Z,df5f3db4-24d6-4e07-b687-f7c467b71c0f,,,,,,,010,3,2,
a8a6633c-d4ec-4365-9a64-c47d2aaaa408,2019-11-29T01:55:45.113Z,2019-12-26T01:58:30.000Z,a8a6633c-d4ec-4365-9a64-c47d2aaaa408,,,,,,,009,3,4,
60a6a946-344c-4593-9e31-1a31729b12fa,2019-11-29T01:47:00.196Z,2019-12-26T01:58:27.000Z,60a6a946-344c-4593-9e31-1a31729b12fa,,,,,,,008,4,7,
f0edf6cd-3de5-456f-8a33-691ca7b0a5f9,2019-11-29T01:46:04.708Z,2019-12-26T01:58:14.000Z,f0edf6cd-3de5-456f-8a33-691ca7b0a5f9,,,,,,,007,0,2,
cb9cc8f3-b8a6-4cba-960e-8146f283d70a,2019-11-29T01:45:03.592Z,2019-12-26T01:58:07.000Z,cb9cc8f3-b8a6-4cba-960e-8146f283d70a,,,,,,,006,1,3,
d193a99a-c1c3-4d3d-a791-675059440ba0,2019-11-29T01:38:00.880Z,2019-12-26T01:57:18.000Z,d193a99a-c1c3-4d3d-a791-675059440ba0,,,,,,,005,0,0,"down trap"
fadfdde8-7f0a-489c-af4a-c009b17bd312,2019-11-29T01:34:31.398Z,2019-12-26T01:52:15.000Z,fadfdde8-7f0a-489c-af4a-c009b17bd312,,,,,,,004,2,6,
75cfd0b7-0773-481f-b8e6-43d020ce90b7,2019-11-29T01:29:20.394Z,2019-12-26T01:51:29.000Z,75cfd0b7-0773-481f-b8e6-43d020ce90b7,,,,,,,003,0,1,"down trap"
0ac0f320-ca41-44f6-9eb3-47b058513ed8,2019-11-29T01:24:26.130Z,2019-12-26T01:49:35.000Z,0ac0f320-ca41-44f6-9eb3-47b058513ed8,,,,,,,002,0,0,"fallen trap"
c676f512-ee3b-4631-b943-55a33a62ec2d,2019-11-29T01:23:55.973Z,2019-12-26T01:49:21.000Z,c676f512-ee3b-4631-b943-55a33a62ec2d,,,,,,,001,0,0,
b79c50ff-bf37-4e28-baa5-d612bffc37f5,2019-11-29T01:11:30.482Z,2019-12-26T01:49:08.000Z,b79c50ff-bf37-4e28-baa5-d612bffc37f5,,,,,,,031,4,4,
18baffe8-66cb-4e5d-bb72-014ef95ac8ff,2019-11-29T01:10:21.705Z,2019-12-26T01:48:55.000Z,18baffe8-66cb-4e5d-bb72-014ef95ac8ff,,,,,,,032,1,1,
b8b632c5-3b6e-4958-85cb-4cdbe0fc6dc0,2019-11-29T01:09:02.337Z,2019-12-26T01:48:42.000Z,b8b632c5-3b6e-4958-85cb-4cdbe0fc6dc0,,,,,,,033,0,1,
196a4602-e713-446e-94e7-8dfe6f6e41f2,2019-11-29T01:05:56.313Z,2019-12-26T01:48:29.000Z,196a4602-e713-446e-94e7-8dfe6f6e41f2,,,,,,,034,0,3,
37a0b5e9-2dc5-485a-aaa2-e2bf3be1ca70,2019-11-29T01:03:23.578Z,2019-12-26T01:48:16.000Z,37a0b5e9-2dc5-485a-aaa2-e2bf3be1ca70,,,,,,,035,0,1,lure
ff12d7fc-8cab-47bf-9562-cd45615a24d0,2019-11-29T01:01:05.024Z,2019-12-26T01:48:03.000Z,ff12d7fc-8cab-47bf-9562-cd45615a24d0,,,,,,,036,3,3,
d6deb9c0-22b0-4cb5-b279-bb4c6bd09e3c,2019-11-29T00:59:15.507Z,2019-12-26T01:47:51.000Z,d6deb9c0-22b0-4cb5-b279-bb4c6bd09e3c,,,,,,,037,2,3,
187df9fa-d739-4286-bfba-2076317f4cb4,2019-11-29T00:58:13.219Z,2019-12-26T01:47:37.000Z,187df9fa-d739-4286-bfba-2076317f4cb4,,,,,,,038,1,3,
1be3260e-f6c5-45f3-8cba-6ead9568f745,2019-11-29T00:53:52.238Z,2019-12-26T01:47:25.000Z,1be3260e-f6c5-45f3-8cba-6ead9568f745,,,,,,,039,0,4,
95717a1b-967c-4399-b331-b3817fa1a7de,2019-11-29T00:52:34.412Z,2019-12-26T01:47:11.000Z,95717a1b-967c-4399-b331-b3817fa1a7de,,,,,,,040,3,1,lure
d29d116e-b715-42f4-aa0f-dc1a6e45dd84,2019-11-22T06:17:13.716Z,2019-12-26T01:47:05.000Z,d29d116e-b715-42f4-aa0f-dc1a6e45dd84,,,,,,,030,1,4,
16db54ca-505d-437a-8ce0-5d13a5a7cce0,2019-11-22T06:16:16.388Z,2019-12-26T01:47:03.000Z,16db54ca-505d-437a-8ce0-5d13a5a7cce0,,,,,,,029,0,3,
c2f03aa9-5f30-4956-b4e6-180919489dbc,2019-11-22T06:13:52.364Z,2019-12-26T01:47:02.000Z,c2f03aa9-5f30-4956-b4e6-180919489dbc,,,,,,,028,3,2,
ca2c62e7-8c07-4830-827e-2c4bda8bb4d9,2019-11-22T06:13:05.995Z,2019-12-26T01:47:00.000Z,ca2c62e7-8c07-4830-827e-2c4bda8bb4d9,,,,,,,027,1,1,
cafac755-3c87-4605-87de-1c21d85f4c99,2019-11-22T06:12:26.432Z,2019-12-26T01:46:58.000Z,cafac755-3c87-4605-87de-1c21d85f4c99,,,,,,,026,3,3,
75f42428-906d-40ec-b04c-6918ba544348,2019-11-22T06:11:14.382Z,2019-12-26T01:46:57.000Z,75f42428-906d-40ec-b04c-6918ba544348,,,,,,,025,3,4,lure
63c59dc8-65f7-4cec-99db-2b856f928180,2019-11-22T06:08:19.510Z,2019-12-26T01:46:55.000Z,63c59dc8-65f7-4cec-99db-2b856f928180,,,,,,,024,4,8,lure
adeb82af-6da1-4544-8127-20962358822e,2019-11-22T06:07:12.681Z,2019-12-26T01:46:53.000Z,adeb82af-6da1-4544-8127-20962358822e,,,,,,,023,2,3,lure
f527f36b-ba75-43d2-8af5-f9f347a55bf6,2019-11-22T06:03:55.595Z,2019-12-26T01:46:52.000Z,f527f36b-ba75-43d2-8af5-f9f347a55bf6,,,,,,,022,2,3,
0d54a140-50f7-4aa1-95e4-70124dae00d2,2019-11-22T06:03:05.019Z,2019-12-26T01:46:50.000Z,0d54a140-50f7-4aa1-95e4-70124dae00d2,,,,,,,021,3,3,
0fe0a690-36e8-4439-9741-e7b4c3cac93e,2019-11-22T06:02:13.613Z,2019-12-26T01:46:49.000Z,0fe0a690-36e8-4439-9741-e7b4c3cac93e,,,,,,,020,2,4,
0d9dface-fa40-4e19-a857-a2f4a471acbd,2019-11-22T06:01:21.756Z,2019-12-26T01:46:47.000Z,0d9dface-fa40-4e19-a857-a2f4a471acbd,,,,,,,019,1,5,
9031f805-cc7e-42de-907e-3fb67ae3548e,2019-11-22T05:55:19.384Z,2019-12-26T01:46:45.000Z,9031f805-cc7e-42de-907e-3fb67ae3548e,,,,,,,018,1,1,
18657722-411b-46c8-9328-8a0dc6d55c30,2019-11-22T05:53:46.719Z,2019-12-26T01:46:44.000Z,18657722-411b-46c8-9328-8a0dc6d55c30,,,,,,,017,0,3,
92793c17-59f4-43e5-a630-28155f1ab76d,2019-11-22T05:52:39.454Z,2019-12-26T01:46:42.000Z,92793c17-59f4-43e5-a630-28155f1ab76d,,,,,,,016,2,3,
fcea40e9-6989-4be2-9dbe-1036160874cb,2019-11-22T05:51:41.595Z,2019-12-26T01:46:41.000Z,fcea40e9-6989-4be2-9dbe-1036160874cb,,,,,,,015,3,5,
0d285644-fe00-4b09-a962-0c6063e3a4ea,2019-11-22T05:49:51.174Z,2019-12-26T01:46:39.000Z,0d285644-fe00-4b09-a962-0c6063e3a4ea,,,,,,,014,2,3,
64894781-bc8d-4f86-bf92-bdbfe9247546,2019-11-22T05:48:56.360Z,2019-12-26T01:46:38.000Z,64894781-bc8d-4f86-bf92-bdbfe9247546,,,,,,,013,1,2,
42a51e28-a65f-4345-8828-1c7f2d31b571,2019-11-22T05:46:27.900Z,2019-12-26T01:46:24.000Z,42a51e28-a65f-4345-8828-1c7f2d31b571,,,,,,,012,2,4,
671626fe-e53a-4524-baed-dd7c4053f14e,2019-11-22T05:44:17.032Z,2019-12-26T01:46:11.000Z,671626fe-e53a-4524-baed-dd7c4053f14e,,,,,,,011,2,2,
ad9c15de-810e-48d0-8cfc-7fc704aa4c14,2019-11-22T05:42:03.342Z,2019-12-26T01:45:58.000Z,ad9c15de-810e-48d0-8cfc-7fc704aa4c14,,,,,,,010,2,2,lure
5ebf3e98-71ca-437a-83af-b0391ee95ea3,2019-11-22T05:41:16.639Z,2019-12-26T01:45:46.000Z,5ebf3e98-71ca-437a-83af-b0391ee95ea3,,,,,,,009,1,3,
6bf8a1dc-894e-4caf-9ee4-5fce2d877575,2019-11-22T05:38:23.732Z,2019-12-26T01:45:21.000Z,6bf8a1dc-894e-4caf-9ee4-5fce2d877575,,,,,,,008,4,6,
a25e02ac-5ff4-45b5-ba22-cab6d49cd432,2019-11-22T05:37:23.012Z,2019-12-26T01:45:08.000Z,a25e02ac-5ff4-45b5-ba22-cab6d49cd432,,,,,,,007,2,4,
8d9484a4-f5b2-4363-93a8-5e53e8fd6648,2019-11-22T05:36:34.986Z,2019-12-26T01:44:55.000Z,8d9484a4-f5b2-4363-93a8-5e53e8fd6648,,,,,,,006,3,4,
c8b40f63-a115-4b75-b681-fd94786b3729,2019-11-22T05:35:50.331Z,2019-12-26T01:44:42.000Z,c8b40f63-a115-4b75-b681-fd94786b3729,,,,,,,005,2,4,
585f178a-e2c4-47f0-8981-744ccfb0ce14,2019-11-22T05:35:09.624Z,2019-12-26T01:44:29.000Z,585f178a-e2c4-47f0-8981-744ccfb0ce14,,,,,,,004,3,6,
69508198-690b-42c1-b6de-6c3ea68bfe4a,2019-11-22T05:34:17.184Z,2019-12-26T01:44:16.000Z,69508198-690b-42c1-b6de-6c3ea68bfe4a,,,,,,,003,0,4,
3225c9ba-cca5-4933-bfb8-92331a8860b4,2019-11-22T05:32:22.064Z,2019-12-26T01:44:03.000Z,3225c9ba-cca5-4933-bfb8-92331a8860b4,,,,,,,002,4,3,
d4c7958d-5936-4693-bf00-23e60b56e202,2019-11-22T05:31:48.144Z,2019-12-26T01:43:49.000Z,d4c7958d-5936-4693-bf00-23e60b56e202,,,,,,,001,4,4,
e845e0b8-4865-4c33-8647-69f522ce79e3,2019-11-22T05:28:06.569Z,2019-12-26T01:43:47.000Z,e845e0b8-4865-4c33-8647-69f522ce79e3,,,,,,,031,2,4,
35e2c043-472f-42bb-bd9c-b12d04e0509f,2019-11-22T05:27:25.643Z,2019-12-26T01:43:46.000Z,35e2c043-472f-42bb-bd9c-b12d04e0509f,,,,,,,032,0,5,
897ac92b-d146-4f20-8660-d07dea352d95,2019-11-22T05:26:24.977Z,2019-12-26T01:43:44.000Z,897ac92b-d146-4f20-8660-d07dea352d95,,,,,,,033,2,3,
98f110f2-a665-4f3f-84d5-fb256e476fd3,2019-11-22T05:25:46.036Z,2019-12-26T01:43:43.000Z,98f110f2-a665-4f3f-84d5-fb256e476fd3,,,,,,,034,3,6,
e54597ad-6f73-406a-a6f1-2d9cf0df155c,2019-11-22T05:25:01.243Z,2019-12-26T01:43:41.000Z,e54597ad-6f73-406a-a6f1-2d9cf0df155c,,,,,,,035,3,5,
39468208-27f4-4cdb-8a5a-81f5aa6a50f0,2019-11-22T05:23:48.170Z,2019-12-26T01:43:40.000Z,39468208-27f4-4cdb-8a5a-81f5aa6a50f0,,,,,,,036,0,3,lure
54d2c404-4006-4373-838b-287aefb610dd,2019-11-22T05:23:06.597Z,2019-12-26T01:43:38.000Z,54d2c404-4006-4373-838b-287aefb610dd,,,,,,,037,4,4,
181b70d9-9a18-47c9-94dc-a7a40958e183,2019-11-22T05:22:02.937Z,2019-12-26T01:43:36.000Z,181b70d9-9a18-47c9-94dc-a7a40958e183,,,,,,,038,4,4,lure
5bff43ca-e7e4-410e-9695-91e87df8346b,2019-11-22T05:20:48.025Z,2019-12-26T01:43:35.000Z,5bff43ca-e7e4-410e-9695-91e87df8346b,,,,,,,039,3,7,
dfa863c7-691a-4af0-8ab8-7c60aec1a520,2019-11-22T05:19:56.807Z,2019-12-26T01:43:22.000Z,dfa863c7-691a-4af0-8ab8-7c60aec1a520,,,,,,,040,2,6,
a68567e1-4105-41c9-8083-f73c165dbe1f,2019-11-12T23:44:25.437Z,2019-12-26T01:43:09.000Z,a68567e1-4105-41c9-8083-f73c165dbe1f,,,,,,,030,0,0,
6e107faa-0ed2-4529-a08d-535d9e70725c,2019-11-12T23:42:49.698Z,2019-12-26T01:42:56.000Z,6e107faa-0ed2-4529-a08d-535d9e70725c,,,,,,,029,0,3,
5abc1c25-1cd2-43fe-870f-08f3008e2afb,2019-11-12T23:41:52.874Z,2019-12-26T01:42:43.000Z,5abc1c25-1cd2-43fe-870f-08f3008e2afb,,,,,,,028,0,1,
07c1b5d8-4080-4588-9da2-c85973243ce9,2019-11-12T23:41:08.345Z,2019-12-26T01:42:30.000Z,07c1b5d8-4080-4588-9da2-c85973243ce9,,,,,,,027,0,1,
e2296afc-776c-460f-906a-0dd268d4d319,2019-11-12T23:40:03.981Z,2019-12-26T01:42:28.000Z,e2296afc-776c-460f-906a-0dd268d4d319,,,,,,,026,1,1,
6b09157c-7d48-4e21-8c60-34d60b5fc626,2019-11-12T23:39:23.621Z,2019-12-26T01:42:27.000Z,6b09157c-7d48-4e21-8c60-34d60b5fc626,,,,,,,025,2,1,
ce7bebba-9280-4e89-a5f1-a7384f485e7a,2019-11-12T23:37:29.235Z,2019-12-26T01:42:25.000Z,ce7bebba-9280-4e89-a5f1-a7384f485e7a,,,,,,,024,2,3,
ad8f55fb-0e99-48ae-97ab-6ea7c01f125e,2019-11-12T23:35:31.204Z,2019-12-26T01:42:23.000Z,ad8f55fb-0e99-48ae-97ab-6ea7c01f125e,,,,,,,023,1,4,
db4a473b-6fed-4d52-bc90-1bf31f27f594,2019-11-12T23:34:55.608Z,2019-12-26T01:42:22.000Z,db4a473b-6fed-4d52-bc90-1bf31f27f594,,,,,,,022,0,0,
4ca96485-8587-4989-85bf-ec6d4d75c09c,2019-11-12T23:34:12.173Z,2019-12-19T22:51:54.000Z,4ca96485-8587-4989-85bf-ec6d4d75c09c,,,,,,,021,2,1,
54d4267c-e007-41fc-a40d-f612f6ac08b9,2019-11-12T23:33:19.287Z,2019-12-19T22:51:40.000Z,54d4267c-e007-41fc-a40d-f612f6ac08b9,,,,,,,020,0,1,
caac92ce-0a6b-4c93-bf1f-69d080e9190b,2019-11-12T23:29:26.353Z,2019-12-19T22:51:28.000Z,caac92ce-0a6b-4c93-bf1f-69d080e9190b,,,,,,,019,1,2,
